교육지원청명,자치구,유치원명,공립/사립,유형,주소,,Latitude,Longitude,운영시간,만3세학급수,만4세학급수,만5세학급수,혼합학급수,특수학급수,만3세유아수,만4세유아수,만5세유아수,혼합유아수,특수유아수,보직교사수,일반교사수,특수교사수,기간제교사수,총 교사수
강동송파교육지원청,송파구,별나라유치원(송파구),사립,사인,서울특별시 송파구 새말로8길 14,,37.4816693,127.1257133,09시00분~19시30분,0,0,1,1,0,0,0,10,19,0,0,3,0,0,3
강동송파교육지원청,강동구,둔촌유치원(강동구),사립,사인,서울특별시 강동구 풍성로63길 73,,37.5313979,127.1397151,09시00분~17시00분,1,1,1,0,0,19,20,24,0,0,0,5,0,1,6
성북강북교육지원청,강북구,운산유치원(강북구),사립,사인,서울특별시 강북구 수유로4길 58,,37.6320616,127.0217005,07시30분~19시30분,0,0,1,1,0,0,0,13,19,0,3,0,0,0,3
동작관악교육지원청,동작구,사랑유치원(동작구),사립,사인,서울특별시 동작구 여의대방로24나길 6,,37.4983962,126.9211957,08시00분~19시00분,0,2,1,0,0,0,26,17,0,0,0,4,0,0,4
북부교육지원청,노원구,산내들유치원(노원구),사립,사인,서울특별시 노원구 공릉로46길 32,,37.6269331,127.0819441,07시00분~20시00분,0,0,1,1,0,0,0,11,9,0,0,3,0,0,3
성북강북교육지원청,성북구,서울베네딕도유치원(성북구),사립,법인,서울특별시 성북구 아리랑로16길 52,,37.5991508,127.0162076,08시50분~18시00분,2,2,2,0,0,44,43,51,0,0,0,12,0,0,12
동작관악교육지원청,동작구,무지개유치원(동작구),사립,사인,서울특별시 동작구 상도로 407-5,,37.4935291,126.9574313,09시00분~18시00분,2,1,1,0,0,25,10,8,0,0,0,4,0,0,4
동작관악교육지원청,동작구,벧엘유치원(동작구),사립,법인,서울특별시 동작구 장승배기로20길 46-3,,37.5089846,126.9426059,09시00분~17시30분,2,2,2,0,0,38,48,47,0,0,0,11,0,0,11
동작관악교육지원청,관악구,서울유치원(관악구),사립,사인,서울특별시 관악구 관악로37길 20,,37.4878982,126.9561805,09시00분~17시10분,0,0,0,2,0,0,0,0,19,0,0,1,0,0,1
서부교육지원청,마포구,월드유치원(마포구),사립,사인,서울특별시 마포구 월드컵로42길 38,,37.5804414,126.8810663,09시00분~17시00분,4,5,5,0,0,95,125,125,0,0,0,28,0,0,28
강동송파교육지원청,송파구,송파유정유치원(송파구),사립,사인,서울특별시 송파구 충민로 177,,37.4857202,127.1330507,08시00분~18시00분,5,5,4,0,0,129,137,118,0,0,0,28,0,0,28
강서양천교육지원청,강서구,예은유치원(강서구),사립,사인,서울특별시 강서구 까치산로4길 101-5,,37.5388436,126.8470532,09시00분~18시00분,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
남부교육지원청,구로구,서울천왕초등학교병설유치원(구로구),공립,병설,서울특별시 구로구 천왕로1길 11,,37.4814477,126.8370797,07시00분~20시00분,1,1,1,0,0,12,11,17,0,0,1,2,0,0,3
강서양천교육지원청,강서구,수미유치원(강서구),사립,사인,서울특별시 강서구 강서로17길 130,,37.5321821,126.8385537,09시00분~17시00분,0,0,0,1,0,0,0,0,5,0,0,1,0,0,1
강서양천교육지원청,양천구,수영유치원(양천구),사립,사인,서울특별시 양천구 목동서로 38,,37.5396031,126.8793393,07시00분~19시00분,2,2,2,0,0,30,22,23,0,0,0,3,0,3,6
남부교육지원청,구로구,사랑유치원(구로구),사립,사인,서울특별시 구로구 신도림로11가길 36,,37.5073339,126.8764714,07시30분~19시30분,2,2,2,0,0,40,56,60,0,0,0,13,0,0,13
동부교육지원청,동대문구,파스텔유치원(동대문구),사립,사인,서울특별시 동대문구 전농로10길 20,,37.5744795,127.0597451,07시00분~19시00분,1,1,1,0,0,13,8,12,0,0,0,4,0,0,4
동작관악교육지원청,관악구,나랑유치원(관악구),사립,법인,서울특별시 관악구 봉천로33길 57,,37.4845264,126.9428948,08시00분~19시00분,2,2,1,0,0,37,25,22,0,0,0,8,0,0,8
남부교육지원청,금천구,시내유치원(금천구),사립,사인,서울특별시 금천구 가산로 99,,37.4760392,126.8917199,08시00분~17시30분,1,1,2,0,0,18,17,31,0,0,0,6,0,0,6
남부교육지원청,영등포구,여의유치원(영등포구),사립,사인,서울특별시 영등포구 국제금융로7길 3,,37.5225608,126.9311851,07시00분~19시00분,0,0,0,2,0,0,0,0,31,0,0,3,0,0,3
동작관악교육지원청,동작구,성모유치원(동작구),사립,사인,서울특별시 동작구 장승배기로5길 16,,37.501582,126.9399656,09시00분~20시00분,1,1,2,0,0,8,10,33,0,0,0,6,0,0,6
북부교육지원청,도봉구,덕성여자대학교부속유치원(도봉구),사립,법인,서울특별시 도봉구 삼양로144길 33,,37.6512976,127.0165728,08시00분~18시30분,1,1,1,2,0,12,19,16,42,0,0,4,0,3,7
북부교육지원청,노원구,미광유치원(노원구),사립,사인,서울특별시 노원구 공릉로34길 62,,37.6234994,127.0831875,07시30분~19시30분,1,1,1,0,0,13,11,19,0,0,0,4,0,0,4
북부교육지원청,노원구,청암유치원(노원구),사립,사인,서울특별시 노원구 중계로 244,,37.6513427,127.0743606,08시00분~18시00분,0,0,2,0,0,0,0,22,0,0,0,2,0,0,2
북부교육지원청,노원구,풍천유치원(노원구),사립,사인,서울특별시 노원구 노원로 522,,37.6612049,127.0610037,08시00분~19시30분,3,1,2,0,0,39,27,59,0,0,0,9,0,0,9
북부교육지원청,노원구,하늘유치원(노원구),사립,사인,서울특별시 노원구 초안산로 89,,37.6355937,127.0515572,09시00분~17시00분,1,2,2,0,0,15,19,43,0,0,0,7,0,2,9
서부교육지원청,마포구,아이들이야기유치원(마포구),사립,사인,서울특별시 마포구 토정로31길 57-11,,37.5436271,126.9439075,09시00분~16시00분,1,1,1,0,0,26,27,13,0,0,0,6,0,0,6
서부교육지원청,서대문구,삼성유치원(서대문구),사립,사인,서울특별시 서대문구 증가로20나길 12,,37.5816132,126.9192427,08시00분~18시30분,2,2,2,0,0,42,56,55,0,0,0,9,0,0,9
서부교육지원청,서대문구,새나유치원(서대문구),사립,사인,서울특별시 서대문구 가재울로 45,,37.5749915,126.920126,08시00분~18시00분,2,2,2,0,0,44,51,52,0,0,0,10,0,0,10
강서양천교육지원청,강서구,서울염경초등학교병설유치원(강서구),공립,병설,서울특별시 강서구 양천로69길 49,,37.5548339,126.8712719,07시00분~19시00분,1,1,1,0,0,16,22,24,0,0,1,3,0,0,4
강남서초교육지원청,서초구,서울반포초등학교병설유치원(서초구),공립,병설,서울특별시 서초구 신반포로 55-4,,37.5028212,126.9910879,09시00분~13시30분,1,1,1,0,0,0,0,0,0,0,1,2,0,3,6
강남서초교육지원청,강남구,신우주유치원(강남구),사립,사인,서울특별시 강남구 일원로 120,,37.484275,127.0826129,09시00분~17시00분,0,0,0,2,0,0,0,0,34,0,0,3,0,1,4
중부교육지원청,중구,서울장충유치원(중구),공립,단설,서울특별시 중구 청구로17길 40,,37.5594942,127.011181,07시30분~19시30분,2,2,2,0,1,12,27,22,0,4,2,4,1,1,8
중부교육지원청,종로구,운현유치원(종로구),사립,법인,서울특별시 종로구 삼일대로 460,,37.5758212,126.9878739,09시00분~17시00분,0,0,0,3,0,0,0,0,75,0,0,3,0,6,9
중부교육지원청,용산구,정우유치원(용산구),사립,법인,서울특별시 용산구 원효로 179,,37.5361381,126.9625485,09시00분~19시00분,1,0,0,1,0,8,0,0,21,0,0,3,0,0,3
중부교육지원청,용산구,한가람유치원(용산구),사립,사인,서울특별시 용산구 이촌로89길 50,,37.5195537,126.981206,09시00분~17시00분,1,1,1,0,0,13,13,15,0,0,0,5,0,0,5
성동광진교육지원청,광진구,대원유치원(광진구),사립,사인,서울특별시 광진구 뚝섬로41길 20,,37.5344086,127.0755737,09시00분~17시00분,1,1,1,0,0,14,9,20,0,0,0,4,0,0,4
강남서초교육지원청,강남구,서울자곡초등학교병설유치원(강남구),공립,병설,서울특별시 강남구 자곡로 150,,37.472101,127.0996175,07시00분~19시00분,1,1,1,0,0,13,15,15,0,0,1,2,0,1,4
남부교육지원청,영등포구,굿프랜드유치원(영등포구),사립,사인,서울특별시 영등포구 대방천로 180,,37.4982607,126.9125529,07시30분~19시30분,3,3,2,0,0,46,71,51,0,0,0,16,0,0,16
강서양천교육지원청,강서구,등촌이화유치원(강서구),사립,사인,서울특별시 강서구 화곡로63가길 26,,37.5597611,126.8479567,07시30분~19시30분,0,0,1,1,0,0,0,8,9,0,0,2,0,0,2
서부교육지원청,은평구,하나유치원(은평구),사립,사인,서울특별시 은평구 진관4로 93,,37.6480409,126.9298584,09시30분~19시30분,1,4,3,0,0,18,61,67,0,0,1,13,0,0,14
강동송파교육지원청,강동구,강일늘사랑유치원(강동구),사립,사인,서울특별시 강동구 아리수로98길 62,,37.5631529,127.1783476,08시00분~19시00분,3,3,3,0,0,69,75,75,0,0,0,16,0,3,19
성동광진교육지원청,광진구,광장유치원(광진구),사립,법인,서울특별시 광진구 광장로7길 17,,37.5484487,127.1052206,08시30분~18시00분,1,1,1,0,0,7,17,19,0,0,0,2,0,1,3
성동광진교육지원청,광진구,서울양남초등학교병설유치원(광진구),공립,병설,서울특별시 광진구 뚝섬로64길 71,,37.5307405,127.0897285,07시00분~20시00분,1,1,1,0,1,4,15,13,0,4,1,3,0,7,11
북부교육지원청,노원구,서울공릉초등학교병설유치원(노원구),공립,병설,서울특별시 노원구 동일로173길 12,,37.6190942,127.0743075,07시00분~19시00분,1,1,1,0,0,8,6,18,0,0,1,2,0,0,3
성북강북교육지원청,강북구,유안유치원(강북구),사립,사인,서울특별시 강북구 인수봉로 297,,37.645271,127.010486,07시30분~19시30분,1,1,1,0,0,12,15,20,0,0,0,4,0,0,4
성동광진교육지원청,성동구,옥수삼성유치원(성동구),사립,사인,서울특별시 성동구 독서당로 218,,37.5423618,127.014038,07시30분~19시00분,2,1,1,0,0,25,14,20,0,0,0,7,0,0,7
성북강북교육지원청,성북구,광운유치원(성북구),사립,법인,서울특별시 성북구 장월로42길 9,,37.6097136,127.0476806,09시00분~17시00분,1,1,1,0,0,18,24,20,0,0,0,3,0,0,3
서부교육지원청,은평구,서울은명초등학교병설유치원(은평구),공립,병설,서울특별시 은평구 은평로4길 21-9,,37.597629,126.9183842,07시00분~19시00분,0,1,1,0,0,0,6,14,0,0,0,2,0,2,4
강서양천교육지원청,양천구,아란유치원(양천구),사립,사인,서울특별시 양천구 목동서로 100,,37.5343588,126.8729492,08시00분~20시00분,2,2,1,0,0,38,48,26,0,0,0,9,0,0,9
북부교육지원청,노원구,아이디유치원(노원구),사립,사인,서울특별시 노원구 동일로221길 32,,37.6597796,127.0575276,07시30분~19시30분,2,2,1,0,0,31,55,26,0,0,0,7,0,3,10
강남서초교육지원청,서초구,서울우면초등학교병설유치원(서초구),공립,병설,서울특별시 서초구 태봉로 59,,37.464519,127.0238404,07시30분~19시30분,1,1,1,0,1,7,19,5,0,3,1,2,1,1,5
강남서초교육지원청,강남구,서울대왕초등학교병설유치원(강남구),공립,병설,서울특별시 강남구 헌릉로618길 8,,37.4644284,127.1055381,07시00분~19시00분,1,1,1,0,0,13,16,19,0,0,1,2,0,3,6
중부교육지원청,종로구,서울창신초등학교병설유치원(종로구),공립,병설,서울특별시 종로구 지봉로 73,,37.5761362,127.0144602,07시30분~19시30분,1,1,1,0,0,5,9,21,0,0,1,2,0,0,3
강남서초교육지원청,강남구,하늘빛유치원(강남구),사립,사인,서울특별시 강남구 양재대로55길 12,,37.4926339,127.0902837,09시00분~17시00분,1,1,1,0,0,13,15,24,0,0,0,3,0,0,3
강남서초교육지원청,강남구,돌샘유치원(강남구),사립,사인,서울특별시 강남구 개포로 516,,37.4888759,127.0716679,08시00분~19시00분,2,2,2,0,0,44,44,46,0,0,0,10,0,0,10
강남서초교육지원청,강남구,럭키유치원(강남구),사립,사인,서울특별시 강남구 논현로 213,,37.49045,127.0399974,09시00분~18시00분,1,2,2,0,0,24,52,52,0,0,0,11,0,0,11
강남서초교육지원청,강남구,리라유치원(강남구),사립,사인,서울특별시 강남구 광평로19길 15,,37.4848508,127.085277,09시00분~19시00분,2,1,1,0,0,30,8,13,0,0,0,7,0,0,7
강남서초교육지원청,강남구,묘동유치원(강남구),사립,법인,서울특별시 강남구 도곡로78길 8,,37.4974311,127.0588842,08시00분~18시00분,1,2,2,0,0,20,47,57,0,0,0,9,0,1,10
남부교육지원청,금천구,동산유치원(금천구),사립,사인,서울특별시 금천구 시흥대로152길 35,,37.4769252,126.9009643,09시00분~17시00분,2,1,2,0,0,42,28,46,0,0,0,9,0,1,10
서부교육지원청,은평구,은혜유치원(은평구),사립,법인,서울특별시 은평구 통일로78가길 20,,37.6178106,126.9273549,09시30분~14시30분,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0
남부교육지원청,구로구,서울구로남초등학교병설유치원(구로구),공립,병설,서울특별시 구로구 디지털로27길 76,,37.4849103,126.890802,07시00분~20시00분,1,1,1,0,0,10,9,22,0,0,1,2,0,0,3
강서양천교육지원청,양천구,서울양화초등학교병설유치원(양천구),공립,병설,서울특별시 양천구 목동중앙북로16길 57,,37.5436993,126.8746309,07시30분~19시30분,1,1,1,0,0,9,15,18,0,0,1,2,0,1,4
강서양천교육지원청,강서구,서울월정초등학교병설유치원(강서구),공립,병설,서울특별시 강서구 월정로 176,,37.5344275,126.8362849,07시00분~20시00분,1,2,1,0,1,15,34,22,0,4,1,3,1,0,5
강남서초교육지원청,서초구,서울우암초등학교병설유치원(서초구),공립,병설,서울특별시 서초구 바우뫼로7길 38,,37.4719495,127.0245003,07시30분~19시30분,0,1,1,0,0,0,4,8,0,0,0,2,0,0,2
동작관악교육지원청,동작구,서울남성초등학교병설유치원(동작구),공립,병설,서울특별시 동작구 사당로23길 57-14,,37.4845922,126.9757041,07시00분~20시00분,2,1,1,0,0,17,20,16,0,0,1,3,0,1,5
강동송파교육지원청,송파구,티움유치원(송파구),사립,사인,서울특별시 송파구 송파대로36길 32-6,,37.5011223,127.1152587,07시00분~19시00분,2,1,1,0,0,20,8,23,0,0,0,8,0,2,10
북부교육지원청,도봉구,꿈밭유치원(도봉구),사립,사인,서울특별시 도봉구 해등로 264,,37.6580108,127.0261432,07시30분~19시00분,2,2,2,0,0,43,47,54,0,0,0,12,0,0,12
남부교육지원청,영등포구,서울도신초등학교병설유치원(영등포구),공립,병설,서울특별시 영등포구 도림로53길 32-9,,37.4987012,126.9008531,07시30분~19시30분,1,1,1,0,1,5,10,13,0,4,1,2,1,4,8
서부교육지원청,마포구,태영유치원(마포구),사립,사인,서울특별시 마포구 독막로 266,,37.5447302,126.9425709,09시00분~17시30분,1,2,1,0,0,25,51,44,0,0,0,10,0,0,10
서부교육지원청,은평구,효림유치원(은평구),사립,사인,서울특별시 은평구 은평터널로 65,,37.5868439,126.9000225,08시00분~20시00분,2,2,2,0,0,44,44,36,0,0,0,7,0,0,7
강서양천교육지원청,강서구,미래유치원(강서구),사립,사인,서울특별시 강서구 양천로6길 28,,37.5707047,126.8067603,07시00분~19시00분,1,2,1,0,0,15,26,19,0,0,0,6,0,0,6
강서양천교육지원청,강서구,서울내발산초등학교병설유치원(강서구),공립,병설,서울특별시 강서구 강서로46길 23,,37.5512822,126.8377987,07시00분~19시00분,1,1,1,0,0,14,20,24,0,0,1,2,0,0,3
동부교육지원청,중랑구,색동유치원(중랑구),사립,사인,서울특별시 중랑구 동일로109길 31,,37.5916154,127.0784433,07시00분~19시00분,1,1,1,0,0,6,3,2,0,0,0,3,0,0,3
동부교육지원청,동대문구,신동아유치원(동대문구),사립,사인,서울특별시 동대문구 무학로26길 30,,37.5726981,127.0323149,08시00분~18시20분,3,2,2,0,0,40,45,48,0,0,1,13,0,0,14
동부교육지원청,동대문구,아이비유치원(동대문구),사립,사인,서울특별시 동대문구 한천로 246,,37.5827885,127.0687548,08시00분~19시00분,2,2,2,0,0,45,52,54,0,0,0,12,0,0,12
북부교육지원청,노원구,학림유치원(노원구),사립,사인,서울특별시 노원구 상계로7길 25,,37.6578412,127.0646118,09시30분~20시00분,3,1,2,0,0,39,17,32,0,0,0,8,0,0,8
서부교육지원청,은평구,은평국제유치원(은평구),사립,사인,서울특별시 은평구 은평로3가길 32,,37.5989849,126.9114739,07시00분~20시00분,2,3,3,0,0,36,68,66,0,0,0,18,0,0,18
성북강북교육지원청,성북구,서울장월초등학교병설유치원(성북구),공립,병설,서울특별시 성북구 한천로101길 66,,37.6220048,127.0470668,07시00분~19시30분,1,1,2,0,0,10,22,27,0,0,1,3,0,0,4
강동송파교육지원청,송파구,상아유치원(송파구),사립,사인,서울특별시 송파구 백제고분로32길 15,,37.500938,127.0952085,09시00분~20시00분,1,1,2,0,0,24,28,56,0,0,0,6,0,0,6
동부교육지원청,중랑구,동성유치원(중랑구),사립,사인,서울특별시 중랑구 신내로 110,,37.608527,127.0962462,07시00분~19시00분,2,3,2,0,0,47,60,50,0,0,0,15,0,0,15
동부교육지원청,동대문구,사랑유치원(동대문구),사립,사인,서울특별시 동대문구 제기로 131,,37.5879989,127.0492017,07시30분~19시30분,1,2,2,0,0,34,45,45,0,0,0,9,0,0,9
